,Capacity (mah),Nominal voltage (V),Cells configuration,Discharge (C),Battery height (mm),Bettry length (mm),Battery width (mm),Battery weight (g),Battery price (€),Motor name,Shaft diameter (mm),Motor diameter (mm),Motor height (mm),Magnetic poles,KV (rpm/V),Motor weight (g),No load current @10V (A),Resistance (Ohm),Motor price (€),Propeller Name,Propeller diameter (in),Propeller pitch (in),Propeller weight (g),Propeller material,Propeller price (€),Total weight (g),Total price (€),Peak rotational speed (rpm),Peak torque (Nm),Peak current (A),Peak thrust (kgf),Total thrust (kgf),Hovering rotational speed (rpm),Hovering torque (Nm),Hovering current (A),Hovering PWM,Hovering time (m)
507,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1750,36.9,,0.065,17.5,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,188.4,,12191.409364701422,0.036390615828995485,6.668928661965538,0.27393891203905363,1.0957556481562145,5555.0109584821685,0.008500740634802252,1.557842085821408,0.44264212322350216,2.888611137776055
509,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1750,36.9,,0.065,17.5,DALPROP 6040,6.0,4.0,4.32,Nylon,,184.88,,12200.672658032121,0.035946243155219826,6.5874931162011405,0.3050376303439722,1.2201505213758888,5250.183941624833,0.007553815694108983,1.3843090269856084,0.41757908057486115,3.250719248576267
510,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1750,36.9,,0.065,17.5,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,188.51999999999998,,12573.911129166152,0.01804149035074806,3.30627578755032,0.2037296640725487,0.8149186562901948,,,,,
511,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1750,36.9,,0.065,17.5,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,187.6,,12233.16100478917,0.03438773334671204,6.301881276578725,0.261515693498011,1.046062773992044,,,,,
512,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1750,36.9,,0.065,17.5,KingKong 6040,6.0,4.0,3.38,Plastic,,181.12,,12200.672658032121,0.035946243155219826,6.5874931162011405,0.3050376303439722,1.2201505213758888,5250.183941624833,0.007553815694108983,1.3843090269856084,0.41757908057486115,3.250719248576267
513,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1750,36.9,,0.065,17.5,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,194.72,,11968.833903750488,0.04706786086149165,8.62563601098473,0.3552494518235317,1.4209978072941267,,,,,
514,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1750,36.9,,0.065,17.5,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,182.4,,12416.301155734935,0.025602253318596,4.6918579715610225,0.22344283382827226,0.893771335313089,6305.08512118854,0.007308374868198544,1.339329646415183,0.49864354196666155,3.3598897866888784
516,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1950,37.2,,0.052,17.5,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,177.68,96.0,13975.747610148544,0.021937949706013923,4.479806606030326,0.24851638908232454,0.9940655563292982,,,,,
517,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1950,37.2,,0.052,17.5,Gemfan 5040 R,5.0,4.0,3.0,ABS,,180.8,,13922.497762315581,0.024509631241897638,5.00495303436313,0.23337656830782796,0.9335062732313119,6908.242356577875,0.006703321210666743,1.3688417964338737,0.48836056235178665,3.2874507570732168
518,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1950,37.2,,0.052,17.5,6045 plastic,6.0,4.5,6.0,Plastic,,192.8,,13253.152352869456,0.05683541808735921,11.60599257525189,0.43028483007490853,1.7211393202996341,4749.418697476336,0.008513603170026422,1.7385077562154936,0.3413515858597774,2.5884267607732263
519,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1950,37.2,,0.052,17.5,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,189.60000000000002,,13517.843113567546,0.04405227654408669,8.995630043712564,0.332642919013487,1.330571676053948,,,,,
520,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1950,37.2,,0.052,17.5,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,177.52,,14180.76209067191,0.012036851855667292,2.457967547614309,0.15246220959316456,0.6098488383726582,8824.668598510081,0.005005076943920754,1.0220543422487407,0.6187321489129664,4.402897002618301
521,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1950,37.2,,0.052,17.5,DALPROP 6040,6.0,4.0,4.32,Nylon,,186.08,,13528.886480818504,0.04351894124250303,8.886721096464472,0.3704457188489148,1.4817828753956592,5250.183941629298,0.007553815694645837,1.5425157731436476,0.3746774110205171,2.9173121457481104
522,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1950,37.2,,0.052,17.5,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,189.72000000000003,,13975.747610148544,0.021937949706013923,4.479806606030326,0.24851638908232454,0.9940655563292982,,,,,
523,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1950,37.2,,0.052,17.5,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,188.8,,13567.635508799602,0.04164757139364916,8.50458078106902,0.3177114386495944,1.2708457545983776,,,,,
524,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1950,37.2,,0.052,17.5,KingKong 6040,6.0,4.0,3.38,Plastic,,182.32000000000002,,13528.886480818504,0.04351894124250303,8.886721096464472,0.3704457188489148,1.4817828753956592,5250.183941629298,0.007553815694645837,1.5425157731436476,0.3746774110205171,2.9173121457481104
525,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1950,37.2,,0.052,17.5,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,195.92000000000002,,13253.152352869456,0.05683541808735921,11.60599257525189,0.43028483007490853,1.7211393202996341,4749.418697476336,0.008513603170026422,1.7385077562154936,0.3413515858597774,2.5884267607732263
526,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1950,37.2,,0.052,17.5,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,183.60000000000002,,13786.58847327205,0.031073319663917263,6.345281328678019,0.272044425124948,1.088177700499792,,,,,
528,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,177.68,96.0,17291.705130703343,0.03252761078423956,8.345394418085275,0.37083869668370345,1.4833547867348138,6706.645622978868,0.005640103969370631,1.4470442509792198,0.3779371879751644,3.109787414555453
529,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,Gemfan 5040 R,5.0,4.0,3.0,ABS,,180.8,,17196.393585019916,0.0362258999838808,9.294240069488147,0.3471292920925587,1.3885171683702349,6908.242357056557,0.006703321252085996,1.7198268934754468,0.3905680622452427,2.616542407303764
530,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,6045 plastic,6.0,4.5,6.0,Plastic,,192.8,,16044.049154450086,0.08093929678471062,20.766061180188288,0.6162915975524437,2.4651663902097747,,,,,
531,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,189.60000000000002,,16490.16369981712,0.0636291105622163,16.324900947564768,0.48334285784731124,1.933371431389245,5555.010958484236,0.00850074063483032,2.1809789201628766,0.31848264153417555,2.0632936698278304
532,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,177.52,,17664.263687655184,0.01807155220781753,4.636498878494944,0.23041281496050703,0.9216512598420281,,,,,
533,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,DALPROP 6040,6.0,4.0,4.32,Nylon,,186.08,,16509.036097254244,0.06289682169719042,16.137022426538145,0.5386029766450585,2.154411906580234,5250.18394169806,0.007553815703832211,1.9380326427190986,0.3003231837098234,2.3219423144939446
534,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,189.72000000000003,,17291.705130703343,0.03252761078423956,8.345394418085275,0.37083869668370345,1.4833547867348138,6706.645622978868,0.005640103969370631,1.4470442509792198,0.3779371879751644,3.109787414555453
535,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,188.8,,16575.42628281453,0.06032074233073062,15.476094745500005,0.46293355749631676,1.851734229985267,,,,,
536,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,KingKong 6040,6.0,4.0,3.38,Plastic,,182.32000000000002,,16509.036097254244,0.06289682169719042,16.137022426538145,0.5386029766450585,2.154411906580234,5250.18394169806,0.007553815703832211,1.9380326427190986,0.3003231837098234,2.3219423144939446
537,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,195.92000000000002,,16044.049154450086,0.08093929678471062,20.766061180188288,0.6162915975524437,2.4651663902097747,,,,,
538,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2208 V2.0,4.0,27.6,31.95,,2450,37.2,,0.041,17.5,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,183.60000000000002,,16955.718641913056,0.04556459590297559,11.690207646460347,0.40139825697053755,1.6055930278821502,6305.085121187824,0.007308374868172849,1.8750615049684656,0.358159682810916,2.3999212762227127
540,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,1950,33.2,,0.067,17.5,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,161.68,96.0,13854.102894855867,0.021586003943830704,4.407938041669424,0.24446537209420263,0.9778614883768105,,,,,
541,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,1950,33.2,,0.067,17.5,Gemfan 5040 R,5.0,4.0,3.0,ABS,,164.8,,13787.761766168907,0.02407262846873959,4.915715528749273,0.22914863987954978,0.9165945595181991,6908.242357001325,0.0067033212463022615,1.3688418108324567,0.4911352418285923,3.287450722493156
542,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,1950,33.2,,0.067,17.5,6045 plastic,6.0,4.5,6.0,Plastic,,176.8,,12972.537666356742,0.054629181846877706,11.155471363515174,0.41331659685615946,1.6532663874246378,,,,,
543,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,1950,33.2,,0.067,17.5,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,173.60000000000002,,13290.954157682778,0.04269416849787923,8.71829959676404,0.32222404753707423,1.288896190148297,,,,,
544,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,1950,33.2,,0.067,17.5,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,161.52,,14111.755543850926,0.011928639744953918,2.4358550030545545,0.15107040032911523,0.6042816013164609,,,,,
545,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,1950,33.2,,0.067,17.5,DALPROP 6040,6.0,4.0,4.32,Nylon,,170.08,,13304.347613426598,0.04219214967207655,8.615785584182186,0.358971407666993,1.435885630667972,5250.183941624565,0.0075538156941047435,1.5425157729252341,0.37780413217998937,2.917312146161189
546,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,1950,33.2,,0.067,17.5,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,173.72000000000003,,13854.102894855867,0.021586003943830704,4.407938041669424,0.24446537209420263,0.9778614883768105,,,,,
547,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,1950,33.2,,0.067,17.5,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,172.8,,13351.413413697739,0.040428010659747146,8.255542183714248,0.30825933243969256,1.2330373297587702,,,,,
548,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,1950,33.2,,0.067,17.5,KingKong 6040,6.0,4.0,3.38,Plastic,,166.32000000000002,,13304.347613426598,0.04219214967207655,8.615785584182186,0.358971407666993,1.435885630667972,5250.183941624565,0.0075538156941047435,1.5425157729252341,0.37780413217998937,2.917312146161189
549,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,1950,33.2,,0.067,17.5,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,179.92000000000002,,12972.537666356742,0.054629181846877706,11.155471363515174,0.41331659685615946,1.6532663874246378,,,,,
550,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,1950,33.2,,0.067,17.5,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,167.60000000000002,,13619.482636694436,0.03038013361167711,6.203730297018896,0.26587834763721724,1.063513390548869,6305.085121187555,0.007308374868145881,1.4923958916987003,0.4504550689146212,3.01528570604542
552,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,2550,33.8,,0.047,17.5,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,164.07999999999998,96.0,17774.563789926633,0.03422790010553292,9.140060159143667,0.3905457994964985,1.562183197985994,,,,,
553,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,2550,33.8,,0.047,17.5,Gemfan 5040 R,5.0,4.0,3.0,ABS,,167.2,,17653.023460975615,0.03802553816046484,10.15416386336575,0.3646606482924719,1.4586425931698876,6908.242357326513,0.006703321249733363,1.7900239081497795,0.37746564508310865,2.5139329030813506
554,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,2550,33.8,,0.047,17.5,6045 plastic,6.0,4.5,6.0,Plastic,,179.2,,16225.227296207668,0.08263832715660596,22.067356727512173,0.6294404390580459,2.5177617562321837,4749.4186974877,0.008513603170800663,2.2734332200698497,0.2661308780558065,1.9793851696518012
555,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,2550,33.8,,0.047,17.5,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,176.0,,16769.358537285847,0.06563645192858657,17.527254590856508,0.4988423244050883,1.9953692976203532,,,,,
556,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,2550,33.8,,0.047,17.5,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,163.92,,18255.324068604987,0.01920610820017779,5.128710316186984,0.24512034795486737,0.9804813918194695,,,,,
557,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,2550,33.8,,0.047,17.5,DALPROP 6040,6.0,4.0,4.32,Nylon,,172.48,,16792.60611918,0.06491006010088274,17.33328227634544,0.5561269631146855,2.224507852458742,,,,,
558,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,2550,33.8,,0.047,17.5,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,176.12,,17774.563789926633,0.03422790010553292,9.140060159143667,0.3905457994964985,1.562183197985994,,,,,
559,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,2550,33.8,,0.047,17.5,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,175.2,,16874.54047037766,0.06234994682161037,16.64964146535121,0.4787635634419116,1.9150542537676465,5713.351692132219,0.008408242795969838,2.2452982727774735,0.31703501272520396,2.0041880647035017
560,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,2550,33.8,,0.047,17.5,KingKong 6040,6.0,4.0,3.38,Plastic,,168.72,,16792.60611918,0.06491006010088274,17.33328227634544,0.5561269631146855,2.224507852458742,,,,,
561,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,2550,33.8,,0.047,17.5,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,182.32,,16225.227296207668,0.08263832715660596,22.067356727512173,0.6294404390580459,2.5177617562321837,4749.4186974877,0.008513603170800663,2.2734332200698497,0.2661308780558065,1.9793851696518012
562,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2306.5 V2.0,4.0,28.6,30.45,,2550,33.8,,0.047,17.5,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,170.0,,17348.614534859596,0.04753707175641279,12.694079809264965,0.41906254212802746,1.6762501685121098,6305.085121183253,0.007308374867861364,1.9515946274565028,0.34652801999384814,2.3058067165642964
564,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,1950,35.1,,0.067,17.5,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,169.28,96.0,13854.102894855867,0.021586003943830704,4.407938041669424,0.24446537209420263,0.9778614883768105,,,,,
565,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,1950,35.1,,0.067,17.5,Gemfan 5040 R,5.0,4.0,3.0,ABS,,172.4,,13787.761766168907,0.02407262846873959,4.915715528749273,0.22914863987954978,0.9165945595181991,6908.242357001325,0.0067033212463022615,1.3688418108324567,0.4911352418285923,3.287450722493156
566,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,1950,35.1,,0.067,17.5,6045 plastic,6.0,4.5,6.0,Plastic,,184.4,,12972.537666356742,0.054629181846877706,11.155471363515174,0.41331659685615946,1.6532663874246378,,,,,
567,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,1950,35.1,,0.067,17.5,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,181.20000000000002,,13290.954157682778,0.04269416849787923,8.71829959676404,0.32222404753707423,1.288896190148297,,,,,
568,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,1950,35.1,,0.067,17.5,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,169.12,,14111.755543850926,0.011928639744953918,2.4358550030545545,0.15107040032911523,0.6042816013164609,,,,,
569,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,1950,35.1,,0.067,17.5,DALPROP 6040,6.0,4.0,4.32,Nylon,,177.68,,13304.347613426598,0.04219214967207655,8.615785584182186,0.358971407666993,1.435885630667972,5250.183941624565,0.0075538156941047435,1.5425157729252341,0.37780413217998937,2.917312146161189
570,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,1950,35.1,,0.067,17.5,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,181.32,,13854.102894855867,0.021586003943830704,4.407938041669424,0.24446537209420263,0.9778614883768105,,,,,
571,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,1950,35.1,,0.067,17.5,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,180.4,,13351.413413697739,0.040428010659747146,8.255542183714248,0.30825933243969256,1.2330373297587702,,,,,
572,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,1950,35.1,,0.067,17.5,KingKong 6040,6.0,4.0,3.38,Plastic,,173.92000000000002,,13304.347613426598,0.04219214967207655,8.615785584182186,0.358971407666993,1.435885630667972,5250.183941624565,0.0075538156941047435,1.5425157729252341,0.37780413217998937,2.917312146161189
573,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,1950,35.1,,0.067,17.5,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,187.52,,12972.537666356742,0.054629181846877706,11.155471363515174,0.41331659685615946,1.6532663874246378,,,,,
574,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,1950,35.1,,0.067,17.5,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,175.20000000000002,,13619.482636694436,0.03038013361167711,6.203730297018896,0.26587834763721724,1.063513390548869,6305.085121187555,0.007308374868145881,1.4923958916987003,0.4504550689146212,3.01528570604542
576,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,2550,35.5,,0.0415,17.5,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,170.88,96.0,17890.99873381771,0.034643852265785376,9.251134100470525,0.3953693168035654,1.5814772672142616,,,,,
577,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,2550,35.5,,0.0415,17.5,Gemfan 5040 R,5.0,4.0,3.0,ABS,,174.0,,17780.98159938634,0.03853702123665741,10.290747938706925,0.36964579650793544,1.4785831860317418,6908.242357001232,0.00670332124630141,1.790023906472802,0.37613522188149,2.5139329054365196
578,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,2550,35.5,,0.0415,17.5,6045 plastic,6.0,4.5,6.0,Plastic,,186.0,,16469.31415009434,0.08495290945334362,22.685432080374774,0.6473600919995286,2.5894403679981144,4749.4186974769245,0.008513603170583415,2.27343321996337,0.26444116417485686,1.9793851697445086
579,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,2550,35.5,,0.0415,17.5,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,182.8,,16973.24359171567,0.06712040290786431,17.923519095528533,0.5103055298432556,2.0412221193730224,,,,,
580,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,2550,35.5,,0.0415,17.5,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,170.72,,18323.498546563904,0.01933901034643987,5.164199890726162,0.24684413026482796,0.9873765210593118,8824.66859850954,0.005005076943917535,1.3365326014006318,0.47515141288037954,3.3669212373002972
581,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,2550,35.5,,0.0415,17.5,DALPROP 6040,6.0,4.0,4.32,Nylon,,179.28,,16994.664766474354,0.06636236236183513,17.72109835601842,0.5687738397457848,2.275095358983139,5250.183941141567,0.007553815686460716,2.0171360070092366,0.28954146047076373,2.230885762964517
582,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,2550,35.5,,0.0415,17.5,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,182.92000000000002,,17890.99873381771,0.034643852265785376,9.251134100470525,0.3953693168035654,1.5814772672142616,,,,,
583,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,2550,35.5,,0.0415,17.5,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,182.0,,17070.09171078714,0.0636932341334705,17.008346697026784,0.4892472822598661,1.9569891290394643,5713.351692132439,0.008408242795985933,2.24529827278591,0.31536620995495535,2.0041880646959713
584,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,2550,35.5,,0.0415,17.5,KingKong 6040,6.0,4.0,3.38,Plastic,,175.52,,16994.664766474354,0.06636236236183513,17.72109835601842,0.5687738397457848,2.275095358983139,5250.183941141567,0.007553815686460716,2.0171360070092366,0.28954146047076373,2.230885762964517
585,300,7.4,2S1P,25,13.5,51.5,19.0,20.0,20.0,TMOTOR V2307 V2.0,4.0,28.6,30.95,,2550,35.5,,0.0415,17.5,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,189.12,,16469.31415009434,0.08495290945334362,22.685432080374774,0.6473600919995286,2.5894403679981144,4749.4186974769245,0.008513603170583415,2.27343321996337,0.26444116417485686,1.9793851697445086
