,Capacity (mah),Nominal voltage (V),Cells configuration,Discharge (C),Battery height (mm),Bettry length (mm),Battery width (mm),Battery weight (g),Battery price (€),Motor name,Shaft diameter (mm),Motor diameter (mm),Motor height (mm),Magnetic poles,KV (rpm/V),Motor weight (g),No load current @10V (A),Resistance (Ohm),Motor price (€),Propeller Name,Propeller diameter (in),Propeller pitch (in),Propeller weight (g),Propeller material,Propeller price (€),Total weight (g),Total price (€),Peak rotational speed (rpm),Peak torque (Nm),Peak current (A),Peak thrust (kgf),Total thrust (kgf),Hovering rotational speed (rpm),Hovering torque (Nm),Hovering current (A),Hovering PWM,Hovering time (m)
17584,1050,14.8,4S1P,75,26.0,71.0,36.0,125.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,167.72,,32816.05737223858,0.056836660634457505,27.378837443914144,0.7382601940411394,2.9530407761645576,8824.668616329927,0.005005079693916838,2.41100262724231,0.17523560517359069,6.5325519856503655
16600,1050,14.8,4S1P,45,31.0,75.0,25.0,120.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,162.72,,32816.05737223858,0.056836660634457505,27.378837443914144,0.7382601940411394,2.9530407761645576,8824.668616329927,0.005005079693916838,2.41100262724231,0.17523560517359069,6.5325519856503655
31445,1550,7.4,2S1P,25,17.0,90.0,30.0,102.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,146.07999999999998,,11800.4340673406,0.03379518214828834,15.925604394562521,0.28649703287613354,1.1459881315045342,5250.182823174424,0.007553680395521468,3.559525670645599,0.3019682425989784,6.531769160069886
31448,1550,7.4,2S1P,25,17.0,90.0,30.0,102.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,142.32,,11800.4340673406,0.03379518214828834,15.925604394562521,0.28649703287613354,1.1459881315045342,5250.182823174424,0.007553680395521468,3.559525670645599,0.3019682425989784,6.531769160069886
34397,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,180.07999999999998,,15278.574915949379,0.05450003640658754,25.682537099296756,0.46561576386684667,1.8624630554673867,5250.18394112912,0.007553815634134999,3.559651727774893,0.20131559106356867,6.531537852028398
33416,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,168.32,,15278.574915949379,0.05450003640658754,25.682537099296756,0.46561576386684667,1.8624630554673867,5250.18394112912,0.007553815634134999,3.559651727774893,0.20131559106356867,6.531537852028398
32429,1550,11.1,3S1P,25,24.0,91.0,30.0,142.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,186.07999999999998,,15278.574915949379,0.05450003640658754,25.682537099296756,0.46561576386684667,1.8624630554673867,5250.18394112912,0.007553815634134999,3.559651727774893,0.20131559106356867,6.531537852028398
34400,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,176.32,,15278.574915949379,0.05450003640658754,25.682537099296756,0.46561576386684667,1.8624630554673867,5250.18394112912,0.007553815634134999,3.559651727774893,0.20131559106356867,6.531537852028398
33413,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,172.07999999999998,,15278.574915949379,0.05450003640658754,25.682537099296756,0.46561576386684667,1.8624630554673867,5250.18394112912,0.007553815634134999,3.559651727774893,0.20131559106356867,6.531537852028398
32432,1550,11.1,3S1P,25,24.0,91.0,30.0,142.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,182.32,,15278.574915949379,0.05450003640658754,25.682537099296756,0.46561576386684667,1.8624630554673867,5250.18394112912,0.007553815634134999,3.559651727774893,0.20131559106356867,6.531537852028398
35381,1550,11.1,3S1P,75,27.5,72.0,36.0,136.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,180.07999999999998,,15278.574915949379,0.05450003640658754,25.682537099296756,0.46561576386684667,1.8624630554673867,5250.18394112912,0.007553815634134999,3.559651727774893,0.20131559106356867,6.531537852028398
35384,1550,11.1,3S1P,75,27.5,72.0,36.0,136.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,176.32,,15278.574915949379,0.05450003640658754,25.682537099296756,0.46561576386684667,1.8624630554673867,5250.18394112912,0.007553815634134999,3.559651727774893,0.20131559106356867,6.531537852028398
32240,1550,11.1,3S1P,25,24.0,91.0,30.0,142.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,KingKong 6040,6.0,4.0,3.38,Plastic,,186.72,,18266.627827064072,0.07584230562350756,35.73984452671847,0.6514328815425278,2.605731526170111,5250.18394160825,0.007553815692415497,3.5596517821020033,0.1682845895183519,6.531537752344609
35192,1550,11.1,3S1P,75,27.5,72.0,36.0,136.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,KingKong 6040,6.0,4.0,3.38,Plastic,,180.72,,18266.627827064072,0.07584230562350756,35.73984452671847,0.6514328815425278,2.605731526170111,5250.18394160825,0.007553815692415497,3.5596517821020033,0.1682845895183519,6.531537752344609
35189,1550,11.1,3S1P,75,27.5,72.0,36.0,136.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,184.48000000000002,,18266.627827064072,0.07584230562350756,35.73984452671847,0.6514328815425278,2.605731526170111,5250.18394160825,0.007553815692415497,3.5596517821020033,0.1682845895183519,6.531537752344609
34205,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,184.48000000000002,,18266.627827064072,0.07584230562350756,35.73984452671847,0.6514328815425278,2.605731526170111,5250.18394160825,0.007553815692415497,3.5596517821020033,0.1682845895183519,6.531537752344609
34208,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,KingKong 6040,6.0,4.0,3.38,Plastic,,180.72,,18266.627827064072,0.07584230562350756,35.73984452671847,0.6514328815425278,2.605731526170111,5250.18394160825,0.007553815692415497,3.5596517821020033,0.1682845895183519,6.531537752344609
32237,1550,11.1,3S1P,25,24.0,91.0,30.0,142.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,190.48000000000002,,18266.627827064072,0.07584230562350756,35.73984452671847,0.6514328815425278,2.605731526170111,5250.18394160825,0.007553815692415497,3.5596517821020033,0.1682845895183519,6.531537752344609
33221,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,176.48000000000002,,18266.627827064072,0.07584230562350756,35.73984452671847,0.6514328815425278,2.605731526170111,5250.18394160825,0.007553815692415497,3.5596517821020033,0.1682845895183519,6.531537752344609
33224,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,KingKong 6040,6.0,4.0,3.38,Plastic,,172.72,,18266.627827064072,0.07584230562350756,35.73984452671847,0.6514328815425278,2.605731526170111,5250.18394160825,0.007553815692415497,3.5596517821020033,0.1682845895183519,6.531537752344609
31253,1550,7.4,2S1P,25,17.0,90.0,30.0,102.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,150.48000000000002,,13980.693688898491,0.04624573185212641,21.792787716978577,0.3940450858791506,1.5761803435166024,5250.183941617268,0.007553815693332912,3.5596517829553362,0.25242688430051574,6.531537750778845
31256,1550,7.4,2S1P,25,17.0,90.0,30.0,102.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,KingKong 6040,6.0,4.0,3.38,Plastic,,146.72,,13980.693688898491,0.04624573185212641,21.792787716978577,0.3940450858791506,1.5761803435166024,5250.183941617268,0.007553815693332912,3.5596517829553362,0.25242688430051574,6.531537750778845
1662,450,7.4,2S1P,25,11.0,56.0,31.0,28.0,,TMOTOR V2207 V2.0,4.0,27.5,31.35,,1750,35.1,,0.059,14.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,189.32,,12606.964998973772,0.018129328060941995,3.322372891295188,0.20473767683508337,0.8189507073403335,6706.645622229801,0.005640103922652144,1.03360301950408,0.5261285817755672,6.530553677405695
1656,450,7.4,2S1P,25,11.0,56.0,31.0,28.0,,TMOTOR V2207 V2.0,4.0,27.5,31.35,,1750,35.1,,0.059,14.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,177.28,,12606.964998973772,0.018129328060941995,3.322372891295188,0.20473767683508337,0.8189507073403335,6706.645622229801,0.005640103922652144,1.03360301950408,0.5261285817755672,6.530553677405695
2640,450,11.1,3S1P,25,15.0,56.0,31.0,45.0,,TMOTOR V2207 V2.0,4.0,27.5,31.35,,1750,35.1,,0.059,14.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,194.28,,18712.702420486366,0.037644778105399165,6.898765903279828,0.43019621366212174,1.720784854648487,6706.645622978794,0.005640103969368235,1.0336030364128712,0.35075238797881203,6.530553570571867
3624,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,TMOTOR V2207 V2.0,4.0,27.5,31.35,,1750,35.1,,0.059,14.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,206.28,,18712.702420486366,0.037644778105399165,6.898765903279828,0.43019621366212174,1.720784854648487,6706.645622978794,0.005640103969368235,1.0336030364128712,0.35075238797881203,6.530553570571867
2646,450,11.1,3S1P,25,15.0,56.0,31.0,45.0,,TMOTOR V2207 V2.0,4.0,27.5,31.35,,1750,35.1,,0.059,14.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,206.32,,18712.702420486366,0.037644778105399165,6.898765903279828,0.43019621366212174,1.720784854648487,6706.645622978794,0.005640103969368235,1.0336030364128712,0.35075238797881203,6.530553570571867
2472,450,11.1,3S1P,25,15.0,56.0,31.0,45.0,,TMOTOR V2208 V2.0,4.0,27.6,31.95,,1750,36.9,,0.065,17.5,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,201.48,,18645.473161550733,0.037394953809609596,6.852983195158371,0.4272951378724144,1.7091805514896576,6706.645622978831,0.005640103969368506,1.0336030364129603,0.3513110923228214,6.530553570571305
3540,450,11.1,3S1P,75,22.5,68.0,17.5,57.0,,TMOTOR P2207 V2.0,4.0,28.1,31.0,,1750,33.9,,0.0612,22.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,201.48,,18687.949783511165,0.03755269433100023,6.881888109138991,0.42912701959740707,1.7165080783896283,6706.6456229961395,0.005640103971001451,1.0336030370065308,0.3509572462424474,6.530553566820983
2556,450,11.1,3S1P,25,15.0,56.0,31.0,45.0,,TMOTOR P2207 V2.0,4.0,28.1,31.0,,1750,33.9,,0.0612,22.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,189.48,,18687.949783511165,0.03755269433100023,6.881888109138991,0.42912701959740707,1.7165080783896283,6706.6456229961395,0.005640103971001451,1.0336030370065308,0.3509572462424474,6.530553566820983
2562,450,11.1,3S1P,25,15.0,56.0,31.0,45.0,,TMOTOR P2207 V2.0,4.0,28.1,31.0,,1750,33.9,,0.0612,22.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,201.51999999999998,,18687.949783511165,0.03755269433100023,6.881888109138991,0.42912701959740707,1.7165080783896283,6706.6456229961395,0.005640103971001451,1.0336030370065308,0.3509572462424474,6.530553566820983
40986,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,138.78,,17611.752398295448,0.03365014595832354,24.666845311475146,0.38384755287793965,1.5353902115117586,6706.645623450889,0.005640104055367052,4.134412271193932,0.24009538670512895,6.530553372269999
40980,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,126.74000000000001,,17611.752398295448,0.03365014595832354,24.666845311475146,0.38384755287793965,1.5353902115117586,6706.645623450889,0.005640104055367052,4.134412271193932,0.24009538670512895,6.530553372269999
45906,1800,11.1,3S1P,75,23.0,105.0,35.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,198.72,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,6.530551099426471
45900,1800,11.1,3S1P,75,23.0,105.0,35.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,186.68,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,6.530551099426471
44916,1800,11.1,3S1P,75,19.3,105.0,35.0,159.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,185.68,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,6.530551099426471
44922,1800,11.1,3S1P,75,19.3,105.0,35.0,159.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,197.72,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,6.530551099426471
43932,1800,11.1,3S1P,45,20.8,106.0,35.5,158.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,184.68,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,6.530551099426471
42954,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,194.72,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,6.530551099426471
43938,1800,11.1,3S1P,45,20.8,106.0,35.5,158.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,196.72,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,6.530551099426471
41964,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,182.68,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,6.530551099426471
41970,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,194.72,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,6.530551099426471
42948,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,182.68,,22759.488364838744,0.05407578232983119,39.63961878438763,0.6216063363813741,2.4864253455254963,6706.645628681599,0.005640105040905556,4.134413710103456,0.16006361687110462,6.530551099426471
15660,1050,11.1,3S1P,75,19.0,71.0,36.0,98.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,161.68,,29661.173557264337,0.08826745531605559,37.89771985350469,1.0227370827847657,4.090948331139063,6706.64562325981,0.00564010398191012,2.4215842673207453,0.16961881265333295,6.504006576416145
15666,1050,11.1,3S1P,75,19.0,71.0,36.0,98.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,173.72,,29661.173557264337,0.08826745531605559,37.89771985350469,1.0227370827847657,4.090948331139063,6706.64562325981,0.00564010398191012,2.4215842673207453,0.16961881265333295,6.504006576416145
14682,1050,11.1,3S1P,45,25.0,75.0,20.0,85.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,160.72,,29661.173557264337,0.08826745531605559,37.89771985350469,1.0227370827847657,4.090948331139063,6706.64562325981,0.00564010398191012,2.4215842673207453,0.16961881265333295,6.504006576416145
14676,1050,11.1,3S1P,45,25.0,75.0,20.0,85.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,148.68,,29661.173557264337,0.08826745531605559,37.89771985350469,1.0227370827847657,4.090948331139063,6706.64562325981,0.00564010398191012,2.4215842673207453,0.16961881265333295,6.504006576416145
28405,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,159.0,,20355.09706998872,0.04948862825885885,23.83921034938764,0.476622531495576,1.906490125982304,6908.2423568934955,0.006703321230339796,3.229062717960451,0.2167503943914326,6.503435155717285
29389,1400,11.1,3S1P,50,19.5,85.0,35.0,131.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,177.0,,20355.09706998872,0.04948862825885885,23.83921034938764,0.476622531495576,1.906490125982304,6908.2423568934955,0.006703321230339796,3.229062717960451,0.2167503943914326,6.503435155717285
17651,1050,14.8,4S1P,75,26.0,71.0,36.0,125.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,165.8,,36197.27054604304,0.04886117369685677,18.931901533867368,0.5042628171906947,2.0170512687627786,11921.960233694372,0.006261185450886599,2.4259769404637455,0.261151034036138,6.492229887803162
16667,1050,14.8,4S1P,45,31.0,75.0,25.0,120.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,160.8,,36197.27054604304,0.04886117369685677,18.931901533867368,0.5042628171906947,2.0170512687627786,11921.960233694372,0.006261185450886599,2.4259769404637455,0.261151034036138,6.492229887803162
15683,1050,11.1,3S1P,75,19.0,71.0,36.0,98.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,138.8,,28861.196960812147,0.032136246309887685,12.451609422935084,0.3294104358385112,1.3176417433540448,11921.960274803396,0.006261188964863915,2.4259796480611353,0.3482014443566433,6.492222641928403
14699,1050,11.1,3S1P,45,25.0,75.0,20.0,85.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,125.8,,28861.196960812147,0.032136246309887685,12.451609422935084,0.3294104358385112,1.3176417433540448,11921.960274803396,0.006261188964863915,2.4259796480611353,0.3482014443566433,6.492222641928403
18557,1300,7.4,2S1P,25,17.0,70.0,35.0,88.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,139.28,,12411.093510197159,0.037101554982498154,14.764009858837255,0.3150030877480276,1.2600123509921104,5250.182186192339,0.007553577019593566,3.0057400783078783,0.3004370423012775,6.487586914360801
18560,1300,7.4,2S1P,25,17.0,70.0,35.0,88.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,KingKong 6040,6.0,4.0,3.38,Plastic,,135.51999999999998,,12411.093510197159,0.037101554982498154,14.764009858837255,0.3150030877480276,1.2600123509921104,5250.182186192339,0.007553577019593566,3.0057400783078783,0.3004370423012775,6.487586914360801
8749,850,11.1,3S1P,45,22.2,60.0,30.4,76.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,142.8,,22370.68619823096,0.05893411320110587,17.28038452731952,0.5692015705676822,2.2768062822707287,6908.242357108275,0.006703321250110457,1.9655164485004755,0.254146159818292,6.486844722020608
8711,850,11.1,3S1P,45,22.2,60.0,30.4,76.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,116.4,,26206.07663958263,0.026881737350606984,8.445146857639726,0.27475282705626985,1.0990113082250794,11921.960276952377,0.006261189122626575,1.9670106239242466,0.40763511114260176,6.481917202136589
12697,1000,11.1,3S1P,25,19.0,72.0,36.0,96.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,162.8,,24690.900529785493,0.07073809458530576,24.445330610594816,0.6852332414033265,2.740932965613306,6908.242356951122,0.006703321239235712,2.316501521171247,0.2194818918889201,6.475281739688151
11713,1000,7.4,2S1P,25,14.0,70.0,36.0,70.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,3300,13.7,0.9,0.148,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,136.8,,17861.30311067295,0.03885969139222162,13.428945309842447,0.372791240461144,1.491164961844576,6908.242356999165,0.006703321246034624,2.31650152584052,0.32922283792873364,6.475281726636202
29441,1400,11.1,3S1P,50,19.5,85.0,35.0,131.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,203.07999999999998,,23613.27725152178,0.12195022790821505,52.35945181367342,1.0555667503894148,4.222267001557659,5250.183941658921,0.007553815700077594,3.2432382968811337,0.14516603378190904,6.475009875220915
29444,1400,11.1,3S1P,50,19.5,85.0,35.0,131.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,199.32,,23613.27725152178,0.12195022790821505,52.35945181367342,1.0555667503894148,4.222267001557659,5250.183941658921,0.007553815700077594,3.2432382968811337,0.14516603378190904,6.475009875220915
28457,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,185.07999999999998,,23613.27725152178,0.12195022790821505,52.35945181367342,1.0555667503894148,4.222267001557659,5250.183941658921,0.007553815700077594,3.2432382968811337,0.14516603378190904,6.475009875220915
28460,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,4100,13.7,1.1,0.102,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,181.32,,23613.27725152178,0.12195022790821505,52.35945181367342,1.0555667503894148,4.222267001557659,5250.183941658921,0.007553815700077594,3.2432382968811337,0.14516603378190904,6.475009875220915
18575,1300,7.4,2S1P,25,17.0,70.0,35.0,88.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,128.4,,21986.616480212102,0.019427041265463046,9.358217018468865,0.19751686816459685,0.7900674726583874,11921.960274801346,0.006261188964598897,3.016082805443263,0.46435590270893856,6.465339732983277
28471,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,167.4,,17015.48007983125,0.0633167702467961,24.53291169828531,0.48630879569441254,1.9452351827776502,5713.351691948857,0.008408242780986574,3.2578837569262933,0.21689083797455755,6.445902176636534
29455,1400,11.1,3S1P,50,19.5,85.0,35.0,131.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,185.4,,17015.48007983125,0.0633167702467961,24.53291169828531,0.48630879569441254,1.9452351827776502,5713.351691948857,0.008408242780986574,3.2578837569262933,0.21689083797455755,6.445902176636534
41080,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,TMOTOR F1103,1.5,14.4,14.0,,8000,5.3,,0.163,12.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,129.98000000000002,,24106.797175493426,0.03212379236110808,26.911965356216697,0.4134179245173469,1.6536716980693875,8824.668597912121,0.005005076889332769,4.193043364442024,0.24142562745176588,6.439237005981439
